Target (Train),Prediction (Train)
70.64,67.745514
84.71,74.54166
86.05,84.4011
71.73,73.39083
69.5,70.246544
76.1,89.33305
56.81,61.802696
73.57,68.30914
65.33,72.50361
72.43,69.86527
76.85,68.07561
72.72,68.11523
68.89,71.374146
61.19,67.1903
42.66,62.275124
62.46,68.33853
75.92,76.087425
74.4,72.58848
65.04,71.698944
59.17,65.90271
66.65,71.32432
66.72,76.14417
75.87,66.63209
64.42,69.84079
70.4,68.88208
58.71,67.93491
67.63,70.238914
55.15,62.409466
81.31,78.28823
52.98,67.705864
72.36,77.39213
92.52,77.4688
77.77,77.86321
73.88,79.69023
71.98,74.33124
68.53,56.707848
72.27,77.81199
53.94,65.04513
58.9,66.23436
63.07,67.52305
78.07,76.55912
52.98,68.615395
75.14,72.97242
67.44,65.38344
67.81,70.69301
59.76,67.7323
69.12,70.571106
48.71,58.717907
52.27,67.79162
83.23,73.694565
70.3,74.43251
78.02,77.11769
77.72,83.585266
75.1,74.77409
62.71,70.09579
65.19,70.47311
71.93,69.37537
61.3,68.09374
74.87,79.89719
78.75,68.70789
84.37,77.58616
83.91,80.70336
71.64,76.88481
73.71,75.19291
67.63,72.74265
83.7,87.46742
58.18,62.996616
88.11,82.892456
75.77,70.02276
73.39,72.5128
70.81,76.48519
97.11,82.74284
53.63,65.68291
82.8,78.160034
60.07,65.783714
86.03,69.56443
55.24,61.461765
71.72,74.39639
73.16,77.8633
72.56,78.099884
73.06,69.75435
73.46,71.586365
58.64,64.40094
67.18,72.18984
77.34,84.32953
77.4,76.313034
52.24,56.00216
67.9,71.514656
73.27,78.07501
67.05,68.39109
82.65,79.24835
61.0,70.471886
72.34,64.2542
87.04,80.89232
81.12,75.174545
45.78,65.58426
58.52,72.125694
72.11,74.81626
69.08,71.364044
53.11,63.554646
71.43,67.60334
68.5,74.212135
50.64,65.477036
62.94,65.32454
54.56,63.06952
79.06,70.41333
72.59,78.96161
72.24,71.77072
74.81,75.75561
70.35,69.601234
74.19,73.37009
67.15,71.511475
64.34,68.02888
74.99,70.62471
48.03,67.01273
73.54,76.97053
73.04,68.3517
64.94,69.832924
87.39,80.85528
72.02,78.17354
70.32,75.70048
59.56,76.974945
83.93,81.42444
51.04,60.905556
68.03,69.30632
67.11,70.48285
72.99,75.27317
72.18,69.524376
67.31,68.653755
68.61,72.75148
59.73,66.586975
67.25,66.02369
57.28,71.24829
60.01,69.14933
59.39,70.04566
83.58,77.836655
76.69,74.05411
92.1,82.445854
65.14,67.92818
74.33,69.73042
81.82,76.971405
75.68,69.11129
62.67,68.733246
88.37,80.636406
75.24,73.33377
75.15,72.580345
72.31,70.42927
65.26,66.04586
69.55,71.68935
76.27,75.66206
50.35,74.36208
68.12,71.72208
72.42,71.64558
70.64,72.8044
54.34,63.13688
75.45,78.09208
67.66,70.088715
76.41,76.44596
69.68,75.458786
72.07,72.93147
71.65,67.7352
67.7,71.15066
60.41,68.61083
70.81,69.48729
80.62,79.66796
79.16,75.94271
66.8,74.85549
52.25,63.54429
54.24,62.63798
75.0,70.39208
55.44,67.91776
65.81,66.36389
90.94,75.02129
72.84,70.60413
79.43,77.691185
61.33,68.54664
56.84,67.470764
59.43,79.35951
77.67,72.68347
73.13,71.57298
79.26,79.68282
53.63,62.8334
61.69,72.82351
68.34,75.478485
69.59,81.816925
75.66,77.08196
65.49,76.8196
56.79,77.15681
49.62,62.59588
61.29,68.686165
69.99,74.34054
82.19,80.63994
68.54,73.480286
77.96,67.29004
55.77,70.4503
67.14,70.34665
52.97,66.011086
75.75,76.863785
68.12,73.89572
69.29,73.18976
75.67,72.56061
79.8,76.88838
80.54,77.52217
69.44,72.66507
84.89,78.94978
47.82,61.351883
67.8,70.98049
74.6,89.19621
76.22,77.282585
66.41,72.6959
54.28,69.27476
81.82,79.36169
66.08,68.795334
72.35,73.541016
62.98,72.23829
78.37,76.564835
68.96,66.69627
74.12,81.03179
86.6,77.83007
65.58,69.717865
73.54,72.501396
51.7,53.78053
86.14,78.96693
73.51,75.69403
73.16,67.88156
50.47,57.122944
61.6,72.58793
76.73,76.27046
72.45,70.714066
75.31,73.81027
61.68,85.14581
79.06,82.66877
53.18,65.21099
65.2,73.24818
77.08,75.00977
78.79,85.6536
62.96,74.26557
82.36,76.20373
91.36,86.59798
66.85,76.56853
74.34,68.00831
71.84,70.39044
68.09,66.85273
72.33,69.69615
64.94,69.09737
70.89,67.912605
58.75,64.6643
86.21,83.28532
55.13,63.839878
75.5,75.52033
61.07,76.90283
77.26,77.94086
67.25,63.0522
92.37,83.7532
69.66,72.964455
68.76,65.3048
76.05,81.1799
62.58,66.51581
78.14,72.80346
81.43,75.86542
56.41,67.25829
72.72,82.12036
58.02,62.68956
64.43,58.24505
73.39,79.85129
69.12,69.98803
72.61,75.90166
67.25,69.16158
83.31,80.91899
66.7,73.37437
78.44,77.265236
59.21,67.35148
69.53,77.293755
60.46,71.68554
45.92,63.203262
81.9,72.35013
67.17,71.50589
74.16,67.30381
72.51,75.41535
43.49,64.63948
70.12,69.3082
67.38,72.6228
83.3,75.716675
53.13,66.60227
74.08,74.2602
60.1,66.763916
46.79,64.839806
74.72,75.94701
95.59,81.27287
64.26,62.85757
72.43,78.52624
68.91,73.44538
66.79,76.04259
73.72,71.10829
56.86,67.92836
81.65,73.19757
73.83,69.93426
86.35,77.13504
65.92,73.74862
68.24,65.14576
67.85,66.55623
54.24,68.37645
85.13,78.69958
63.09,65.996895
73.61,73.19298
68.62,68.55971
70.34,70.237305
69.99,75.20663
72.82,75.953735
69.34,70.506966
69.41,67.16652
58.0,68.8519
61.7,70.05646
74.55,78.39226
73.65,78.679855
69.0,65.443115
77.54,75.58826
79.71,78.4977
65.09,67.41857
71.73,76.76178
73.87,73.57777
72.44,72.668915
63.55,65.15144
75.72,74.642624
48.07,55.43834
74.0,73.672
73.16,74.89263
45.38,62.335354
52.47,62.470047
59.03,66.20909
69.45,71.39837
65.57,72.020164
49.89,67.87093
56.93,69.130554
58.96,68.48572
78.9,80.25074
62.88,66.09288
48.18,61.13197
51.51,63.26953
64.02,68.39068
71.3,71.66883
70.39,74.71569
70.74,69.90953
64.96,69.47641
83.05,85.68946
78.97,75.2398
72.7,82.74791
69.21,71.551636
79.51,79.545044
61.14,67.43482
69.36,72.95402
88.04,72.73467
68.68,70.079575
73.12,71.18666
60.3,66.67478
57.88,63.790222
67.06,68.18128
86.96,78.77851
63.1,69.38893
49.06,65.51915
55.59,63.733345
74.66,76.11462
65.42,66.18424
77.33,84.48172
84.46,80.88404
66.06,65.80131
77.61,75.79739
68.12,68.85172
66.52,74.281975
61.42,66.99718
70.7,74.16799
67.92,61.965687
70.06,74.12332
84.9,82.30731
85.28,82.71754
78.48,73.828224
75.37,76.059296
71.76,68.32581
82.62,80.98495
67.21,69.27546
75.62,84.04299
51.02,63.076603
72.92,71.078026
70.88,65.729515
71.44,65.85856
59.52,64.943306
65.84,72.77617
62.54,65.12461
71.36,73.71442
76.65,74.14188
51.74,64.28887
86.5,83.32036
49.93,72.21706
65.92,67.73541
75.77,74.72494
54.18,64.98963
65.28,66.60357
74.07,71.22214
42.67,61.26228
68.31,68.34088
77.11,76.79182
70.18,68.35906
68.04,70.22236
80.51,76.98987
71.1,70.526985
62.81,72.40897
67.22,67.78391
74.2,76.55821
75.93,75.3791
68.48,74.18487
64.68,72.34847
62.44,69.78842
77.33,70.12481
73.4,72.90195
61.58,73.58127
75.16,75.35922
67.42,71.487854
56.13,66.702484
74.56,82.113884
67.01,73.20609
85.0,81.65697
70.44,72.15827
82.9,82.596
60.06,66.70211
82.0,74.72366
63.11,70.06698
85.42,80.7827
75.71,78.74758
87.76,79.15652
85.08,85.09761
72.94,73.227974
71.96,80.2738
79.18,81.72955
74.77,72.96844
67.49,69.49083
95.2,86.62096
80.53,72.682785
46.12,63.66783
67.62,68.782875
65.5,66.18741
69.9,74.20235
76.66,74.98232
81.87,78.52257
59.52,73.62082
51.49,65.258
63.44,64.0582
78.6,76.95325
66.11,70.12685
69.19,66.449684
71.65,68.7521
55.92,61.378853
65.94,68.00943
64.3,74.60442
46.12,61.152836
69.41,77.14573
84.12,80.57412
78.82,82.528336
71.44,73.893295
71.39,69.95463
69.32,76.18396
68.31,64.32192
81.3,76.828606
69.71,72.81568
64.66,73.83389
66.93,67.347694
72.95,71.13881
53.82,67.4214
68.93,65.025604
79.34,78.77955
52.18,63.302425
69.38,69.385315
82.18,72.841156
52.47,63.30671
71.33,68.06895
55.81,69.57087
77.83,76.39377
75.97,79.10318
71.54,71.72036
72.29,71.66152
50.71,60.909054
68.39,74.10144
77.59,75.75171
69.62,74.73972
51.58,67.688896
52.39,64.68582
68.71,68.549866
66.17,67.64778
63.96,72.0916
75.87,77.09098
69.19,70.37463
79.91,74.20829
59.27,68.25247
67.89,67.932365
75.07,80.73223
64.24,73.27922
68.61,69.83453
70.13,71.234726
62.69,69.91317
50.89,64.45117
87.24,77.11762
70.37,76.511284
50.89,68.86471
67.8,66.36401
64.52,70.17282
65.05,64.23837
61.23,68.96361
76.06,77.125145
78.63,77.28674
75.15,82.45848
75.53,79.52948
68.11,65.084274
66.54,69.554
63.87,63.513397
77.28,77.96779
66.35,73.64922
61.5,68.65399
69.82,64.31815
72.49,72.72351
62.73,66.21242
72.78,82.85085
83.14,78.066055
57.98,69.1901
61.18,67.04338
63.92,68.10694
79.58,74.050964
74.38,86.444885
54.03,68.21573
54.72,63.01779
70.14,71.46378
57.94,54.790615
59.43,65.69378
55.2,70.39088
69.89,73.472916
68.19,74.06326
87.61,85.95547
68.5,73.25289
78.72,84.46333
74.25,70.49212
71.25,77.38965
74.34,75.94911
74.66,72.90576
57.48,67.13534
83.37,82.06061
80.76,84.234955
82.64,80.77366
71.26,70.69656
56.29,66.09546
69.14,71.64231
79.82,76.46522
73.46,77.847176
64.2,73.75555
53.49,65.0722
52.04,55.51428
76.11,69.07706
69.47,74.492355
58.27,64.85726
70.13,65.70615
83.82,75.67399
73.04,73.50137
63.94,72.6709
70.9,73.855194
74.31,72.87787
77.44,77.01332
74.15,70.51119
50.9,66.29435
69.45,69.240555
55.99,68.29866
68.53,73.881424
72.39,68.802826
72.69,76.142845
73.66,70.55574
57.51,63.23373
51.89,67.01669
61.25,68.83092
59.8,65.32737
56.18,68.46376
63.39,68.384476
73.68,69.890114
80.24,77.91951
69.0,75.11752
84.9,82.741104
60.02,66.6858
81.35,86.21521
64.02,66.418465
74.74,78.91459
67.26,72.30101
65.48,68.433586
50.48,65.85706
73.69,74.43571
76.54,72.49053
64.05,67.297676
61.46,64.9536
73.49,74.323685
76.98,77.12924
72.5,72.801315
74.05,79.90228
79.77,72.565414
62.66,72.79761
71.51,71.099075
75.28,76.64946
72.61,74.48849
52.55,61.207935
63.85,70.71022
60.47,65.96054
67.14,67.99269
69.03,73.55331
67.47,68.95763
60.42,71.29482
64.56,73.481895
58.42,68.134315
75.25,65.39631
68.18,69.445015
59.49,70.73733
75.89,69.951996
49.51,62.84328
82.99,81.236244
67.39,72.888756
83.52,78.41628
72.66,77.12655
55.68,65.74593
63.73,68.01119
74.22,79.71487
80.43,76.814835
95.65,81.02906
88.25,80.29429
53.38,71.2829
60.77,65.40687
59.39,64.18194
73.3,74.260414
54.64,66.35524
64.94,70.59637
53.58,55.175907
65.13,70.96257
65.98,74.27989
69.39,72.1967
78.78,83.52728
72.74,80.3265
74.47,80.34154
63.72,66.66622
54.34,57.60813
46.34,58.326942
82.7,77.3493
67.78,74.3483
74.16,69.45661
74.8,71.702965
73.01,68.62761
74.76,72.561134
88.86,87.095985
65.86,67.49266
55.36,67.34653
88.36,75.43363
62.84,67.891304
67.04,68.43425
71.23,68.71169
81.28,71.18559
76.45,71.30484
73.8,67.86352
73.3,75.63088
88.67,79.64295
69.15,74.851326
58.2,62.09946
52.04,61.76144
85.37,78.71667
67.08,69.54657
63.37,70.98857
75.83,68.60052
74.87,78.47293
80.6,79.60005
66.79,74.00684
52.36,66.13143
75.02,70.696304
55.78,65.23333
88.88,74.22073
70.93,70.0297
73.69,70.56333
75.68,71.97682
46.87,57.55274
73.42,75.189735
69.36,69.099686
72.58,74.249825
69.67,62.229607
48.37,65.90998
72.28,72.02815
57.85,68.2824
54.29,54.339993
51.52,63.27399
75.85,75.75423
76.41,78.4869
53.22,67.7276
72.96,73.7986
69.63,62.360893
69.73,66.01637
62.81,60.860622
